data_reg_dt,displacement,enterprise,grade,mileage,modelname,rqno,year_oilprice
2026-06-08 12:00:27,998,현대,000,12.3,캐스퍼 1.0T-GDI 4AT 17인치,441155188,1684622
2026-06-08 12:00:07,2993,BMW,5,8.3,BMW M3 Competition M xDrive,441155193,2496488
2026-06-08 12:00:07,2993,BMW,5,8.3,BMW M4 Competition M xDrive,441155194,2496488
2026-06-08 12:00:26,3982,벤츠,5,7.5,Mercedes-Benz S580 4MATIC,441155197,2762780
2026-06-08 12:00:26,2999,벤츠,4,9.5,Mercedes-Benz S500 4MATIC,441155199,2181142
2026-06-08 12:00:26,1991,벤츠,4,10.1,Mercedes-AMG A35 4MATIC,441155201,2051569
2026-06-08 12:00:25,998,현대,000,13.8,캐스퍼 1.0 가솔린 17인치타이어,441155203,1501511
2026-06-08 12:00:07,2981,포르쉐,5,7.9,911 타르가 4 GTS,441155208,2622892
2026-06-08 12:00:25,1991,벤츠,4,11.2,Mercedes-Benz A250 4MATIC,441155213,1850076
2026-06-08 12:00:07,1998,BMW,4,9.8,BMW X3 xDrive20i,441155216,2114372
2026-06-08 12:00:26,1998,BMW,4,9.9,BMW X4 xDrive20i,441155217,2093015
2026-06-08 12:00:08,6749,롤스로이스,5,5.6,Rolls Royce Ghost Black Badge,441155218,3700152
2026-06-08 12:00:26,0,기아,2,5.3,EV6 기본형 4WD 19인치,441155222,828962
2026-06-08 12:00:26,2981,포르쉐,5,8.1,911 카레라 GTS,441155229,2558130
2026-06-08 12:00:26,2981,포르쉐,5,8.1,911 카레라 GTS (2인승),441155232,2558130
2026-06-08 12:00:07,0,아우디,4,3.7,e-tron GT quattro,441155233,1187432
2026-06-08 12:00:07,1998,BMW,803,13.4,BMW X3 xDrive30e,441155242,1546332
2026-06-08 12:00:25,3470,현대,5,8.2,GV80(22MY) 3.5T-GDI 2WD 7인 22인치타이어,441155243,2526933
2026-06-08 12:00:26,3470,현대,5,8.2,GV80(22MY) 3.5T-GDI 2WD 6인 22인치타이어,441155244,2526933
2026-06-08 12:00:26,3470,현대,5,7.8,GV80(22MY) 3.5T-GDI AWD 5인 20인치타이어(빌트인캠),441155256,2656519
2026-06-08 12:00:07,2497,현대,5,9,GV80(22MY) 2.5T-GDI AWD 6인 19인치타이어,441155272,2302317
2026-06-08 12:00:07,2497,현대,5,9,GV80(22MY) 2.5T-GDI AWD 5인 19인치타이어,441155273,2302317
2026-06-08 12:00:08,2497,현대,5,8.8,GV80(22MY) 2.5T-GDI AWD 7인 19인치타이어(빌트인캠),441155274,2354642
2026-06-08 12:00:08,2497,현대,5,8.8,GV80(22MY) 2.5T-GDI AWD 6인 19인치타이어(빌트인캠),441155275,2354642
2026-06-08 12:00:08,2497,현대,5,8.8,GV80(22MY) 2.5T-GDI AWD 5인 19인치타이어(빌트인캠),441155276,2354642
2026-06-08 12:00:08,2497,현대,5,8.6,GV80(22MY) 2.5T-GDI AWD 5인 22인치타이어,441155277,2409401
2026-06-08 12:00:08,2497,현대,5,8.6,GV80(22MY) 2.5T-GDI AWD 5인 20인치타이어,441155278,2409401
2026-06-08 12:00:07,3982,벤츠,5,7.3,Mercedes-Maybach S580 4MATIC (4Seater),441155300,2838473
2026-06-08 12:00:26,1993,벤츠,2,13.9,Mercedes-Benz CLS300 d 4MATIC,441155303,1283795
2026-06-08 12:00:26,0,케이지모빌리티,3,4.9,코란도 e-motion 2WD Non Heat Pump,441155305,896633
2026-06-08 12:00:26,1998,BMW,4,11.2,BMW 420i Gran Coupe,441155316,1850076
2026-06-08 12:00:07,1968,폭스바겐,2,14.3,Passat GT 2.0TDI 4Motion,441155318,1247885
2026-06-08 12:00:26,1490,GM,4,10.6,CHEVROLET EQUINOX AWD,441155320,1954797
2026-06-08 12:00:07,1199,PSA Automobiles,3,12.2,Peugeot 3008 1.2 Puretech,441155321,1698430
2026-06-08 12:00:07,0,벤츠,4,3.8,Mercedes-Benz EQS450 +,441155329,1156184
2026-06-08 12:00:08,1969,볼보,4,10.1,볼보 XC40B4 AWD,441155345,2051569
2026-06-08 12:00:07,1969,볼보,4,9.9,볼보 V60CCB5 AWD,441155346,2093015
2026-06-08 12:00:25,6496,페라리,5,5.6,페라리 812 Competizione,441155348,3700152
2026-06-08 12:00:26,1968,아우디,2,14.8,Q3 35 TDI,441155354,1205726
2026-06-08 12:00:08,1991,벤츠,4,9.9,Mercedes-Benz GLB250 4MATIC(5seater),441155355,2093015
2026-06-08 12:00:26,5000,재규어,5,7,재규어 F-PACE SVR,441155356,2960121
2026-06-08 12:00:10,1991,벤츠,803,13.3,Mercedes-Benz GLC300 e 4MATIC Coupe,441155357,1557959
2026-06-08 12:00:26,0,벤츠,4,4,Mercedes-Benz EQA250,441155358,1098375
2026-06-08 12:00:10,3597,폭스바겐,5,7.5,Atlas,441155359,2762780
2026-06-08 12:00:07,3996,포르쉐,5,6.5,카이엔 터보 COUPE,441155361,3187823
2026-06-08 12:00:07,3996,포르쉐,5,6.5,카이엔 터보,441155362,3187823
2026-06-08 12:00:07,1999,벤츠,3,11.8,Mercedes-Benz C300,441155365,1756004
2026-06-08 12:00:07,2199,현대,4,9.4,스타리아 라운지 리무진 2.2디젤 4WD 9인,441155366,1898378
2026-06-08 12:00:10,2199,현대,4,10,스타리아 어린이통학차 2.2디젤 2WD 14인,441155368,1784475
2026-06-08 12:00:26,2199,현대,4,10,스타리아 어린이통학차 2.2디젤 2WD 11인,441155372,1784475
2026-06-08 12:00:10,2199,현대,4,10,스타리아 라운지 리무진 2.2디젤 2WD 7인,441155374,1784475
2026-06-08 12:00:07,1969,볼보,5,9.3,볼보 XC90B6 AWD,441155376,2228048
2026-06-08 12:00:26,1969,볼보,4,9.9,볼보 S90B6 AWD,441155377,2093015
2026-06-08 12:00:27,0,아우디,5,2.7,e-tron S Sportback,441155379,1627222
2026-06-08 12:00:27,1969,볼보,4,10.4,볼보 V90CCB6 AWD,441155381,1992389
2026-06-08 12:00:27,1969,볼보,5,9.1,볼보 XC60B6 AWD,441155382,2277016
2026-06-08 12:00:10,1597,케이지모빌리티,4,11.4,티볼리 가솔린 1.6 AT 2WD 기준4 18인치 타이어,441155383,1817618
2026-06-08 12:00:26,1969,볼보,4,11.3,볼보 S60B5,441155386,1833704
2026-06-08 12:00:07,0,BMW,4,4.1,BMW iX3 M Sport,441155389,1071585
2026-06-08 12:00:27,1968,아우디,1,16.7,Q2 35 TDI,441155394,1068548
2026-06-08 12:00:07,2199,현대,5,9.3,스타리아 어린이통학차 2.2디젤 4WD 11인 (18인치),441155396,1918790
2026-06-08 12:00:08,2151,기아,2,14.1,쏘렌토 2.2디젤 2WD 7인 18인치 타이어(22),441155398,1265585
2026-06-08 12:00:26,2894,포르쉐,5,7.8,마칸 S,441155439,2656519
2026-06-08 12:00:07,2894,포르쉐,5,7.6,마칸 GTS,441155440,2726428
2026-06-08 12:00:25,2979,마세라티,5,7,마세라티 르반떼 모데나 S,441155444,2960121
2026-06-08 12:00:08,2979,마세라티,5,7.4,마세라티 콰트로포르테 GT,441155447,2800115
2026-06-08 12:00:08,2979,마세라티,5,6.5,마세라티 콰트로포르테 모데나 Q4,441155448,3187823
2026-06-08 12:00:27,0,BMW,4,4.1,BMW i4 M50,441155449,1071585
2026-06-08 12:00:26,2497,현대,5,9.3,포터 2.5디젤 초장축 더블캡 MT(22),441155460,1918790
2026-06-08 12:00:26,2497,현대,4,9.5,포터 2.5디젤 초장축 슈퍼캡 MT(22),441155461,1878395
2026-06-08 12:00:26,2151,기아,3,12.4,카니발 2.2디젤 7인 19인치(빌트인캠)(22),441155463,1439093
2026-06-08 12:00:26,2151,기아,3,13,카니발 2.2디젤 9인 18인치/19인치(22),441155464,1372673
2026-06-08 12:00:07,2151,기아,3,12.3,카니발 2.2디젤 11인 18인치(빌트인캠)(22),441155467,1450793
2026-06-08 12:00:08,2151,현대,2,14.1,싼타페 2.2디젤 2WD 7인 18인치(22),441155469,1265585
2026-06-08 12:00:08,2151,현대,3,13.7,싼타페 2.2디젤 2WD 7인 20인치(22),441155471,1302536
2026-06-08 12:00:08,0,BMW,3,4.6,BMW i4 eDrive40,441155472,955109
2026-06-08 12:00:07,2151,현대,3,13.6,싼타페 2.2디젤 AWD 5인 18인치(22),441155473,1312114
2026-06-08 12:00:07,2151,현대,3,13.1,싼타페 2.2디젤 AWD 7인 18인치(22),441155474,1362195
2026-06-08 12:00:07,2151,현대,3,12.8,싼타페 2.2디젤 AWD 7인 20인치(22),441155475,1394121
2026-06-08 12:00:07,2497,기아,5,9,봉고 1톤 4X4장축 슈퍼캡(22),441155476,1982750
2026-06-08 12:00:26,2497,기아,5,9.3,봉고 1톤 초장축 더블캡 MT(22),441155477,1918790
2026-06-08 12:00:26,2151,현대,2,14,싼타페 2.2디젤 2WD 5인 18인치(빌트인캠)(22),441155485,1274625
2026-06-08 12:00:07,2157,케이지모빌리티,4,10.6,렉스턴스포츠 2.2 디젤 2WD 6AT SCR Step2(17인치),441155500,1683467
2026-06-08 12:00:08,2157,케이지모빌리티,4,10.4,렉스턴스포츠 2.2 디젤 2WD 6AT SCR Step2(20인치),441155501,1715841
2026-06-08 12:00:08,2157,케이지모빌리티,4,11.1,렉스턴스포츠 2.2 디젤 4WD 6MT SCR Step2(17인치),441155502,1607635
2026-06-08 12:00:07,2497,현대,4,10.4,싼타페(개조)2.5T-GDI 2WD 6인 18인치(빌트인캠)_22MY,441155517,1992389
2026-06-08 12:00:25,2497,현대,4,10.1,싼타페(개조) 2.5T-GDI 2WD 6인 20인치(22MY),441155518,2051569
2026-06-08 12:00:25,2497,현대,4,9.9,싼타페(개조) 2.5T-GDI AWD 6인 18인치(22MY),441155519,2093015
2026-06-08 12:00:25,2497,현대,4,9.5,싼타페(개조) 2.5T-GDI AWD 6인 20인치(22MY),441155520,2181142
2026-06-08 12:00:25,1598,현대,2,15,"싼타페 1.6T-GDI HEV 2WD 7인 17""(빌트인캠)(22MY)",441155522,1381390
2026-06-08 12:00:25,1598,현대,2,15.3,"싼타페 1.6T-GDI HEV 2WD 7인 17""타이어(22MY)",441155523,1354304
2026-06-08 12:00:26,1598,현대,2,14.3,"싼타페 1.6T-GDI HEV 2WD 5인 19""타이어(22MY)",441155530,1449010
2026-06-08 12:00:08,1598,현대,3,13.4,"싼타페 1.6T-GDI HEV AWD 7인 17""타이어(22MY)",441155531,1546332
2026-06-08 12:00:26,1598,현대,3,13.4,"싼타페 1.6T-GDI HEV AWD 6인 17""타이어(22MY)",441155532,1546332
2026-06-08 12:00:26,1598,현대,3,13.4,"싼타페 1.6T-GDI HEV AWD 5인 17""타이어(22MY)",441155533,1546332
2026-06-08 12:00:26,1598,현대,3,13.1,"싼타페 1.6T-GDI HEV AWD 7인 19""타이어(22MY)",441155534,1581744
2026-06-08 12:00:08,1598,현대,3,13.1,"싼타페 1.6T-GDI HEV AWD 6인 19""타이어(22MY)",441155535,1581744
2026-06-08 12:00:08,1598,현대,3,13.1,"싼타페 1.6T-GDI HEV AWD 5인 19""타이어(22MY)",441155536,1581744
2026-06-08 12:00:26,1580,기아,1,20.8,니로(SG2) 1.6GDI 하이브리드 16인치,441155542,996195
2026-06-08 12:00:08,1580,기아,1,18.8,니로(SG2) 1.6GDI 하이브리드 18인치 빌트인캠,441155543,1102173
2026-06-08 12:00:07,1580,기아,1,19.1,니로(SG2) 1.6GDI 하이브리드 18인치,441155544,1084861
2026-06-08 12:00:25,1998,기아,2,13.8,스포티지 2.0디젤 2WD 8AT 18인치 (빌트인캠)(22),441155547,1293098
2026-06-08 12:00:25,1998,기아,2,14,스포티지 2.0디젤 2WD 8AT 19인치(22),441155548,1274625
2026-06-08 12:00:26,1998,기아,2,13.8,스포티지 2.0디젤 2WD 8AT 19인치 (빌트인캠)(22),441155550,1293098
2026-06-08 12:00:25,1998,기아,3,12.8,스포티지 2.0디젤 4WD 8AT 18인치 (빌트인캠)(22),441155552,1394121
2026-06-08 12:00:07,0,볼보,4,3.9,볼보 XC40 Recharge Twin,441155555,1126538
2026-06-08 12:00:10,1998,BMW,803,15.8,BMW 320e,441155557,1311446
2026-06-08 12:00:26,0,벤츠,5,3.1,Mercedes-Benz EQC400 4MATIC,441155560,1417258
2026-06-08 12:00:26,3470,현대,5,8.5,G90 3.5T-GDI AWD 4인 19인치,441155563,2437747
2026-06-08 12:00:26,3470,현대,5,8.3,G90 e-S/C 3.5T-GDI AWD 4인 21인치,441155570,2496488
2026-06-08 12:00:26,3470,현대,5,8.4,G90 e-S/C 3.5T-GDI AWD 4인 20인치,441155572,2466768
2026-06-08 12:00:26,3470,현대,5,9.1,G90 e-S/C 3.5T-GDI 2WD 4인 20인치(빌트인캠),441155576,2277016
2026-06-08 12:00:26,3649,GM,5,7.9,CHEVROLET COLORADO AWD,441155581,2622892
2026-06-08 12:00:07,1998,현대,2,13.8,투싼 2.0디젤 2WD 8AT 19인치(22),441155597,1293098
2026-06-08 12:00:08,1998,현대,3,12.4,투싼 2.0디젤 AWD 8AT 19인치(22),441155599,1439093
2026-06-08 12:00:26,2996,현대,4,10.3,GV80 3.0디젤 AWD 7인 22인치(22),441155605,1732500
2026-06-08 12:00:07,2996,현대,4,10.8,GV80 3.0디젤 AWD 5인 19인치(22),441155612,1652292
2026-06-08 12:00:27,0,현대,3,4.3,GV70 Electrified 20인치,441155613,1021744
2026-06-08 12:00:27,4395,BMW,5,7.3,BMW X5 M50i (2022),441155619,2838473
2026-06-08 12:00:27,4395,BMW,5,7.4,BMW X6 M50i (2022),441155620,2800115
2026-06-08 12:00:07,2151,현대,3,13.2,GV70 2.2디젤 2WD 19인치 (스포츠패키지)(22),441155625,1351875
2026-06-08 12:00:07,2151,현대,3,12.6,GV70 2.2디젤 2WD 21인치 (스포츠패키지)(22),441155626,1416250
2026-06-08 12:00:07,2151,현대,3,12.9,GV70 2.2디젤 AWD 18인치(22),441155627,1383314
2026-06-08 12:00:07,2151,현대,3,12.8,GV70 2.2디젤 AWD 18인치(빌트인캠)(22),441155628,1394121
2026-06-08 12:00:07,2151,현대,3,12.2,GV70 2.2디젤 AWD 19인치 (스포츠패키지)(22),441155629,1462684
2026-06-08 12:00:07,2151,현대,3,12,GV70 2.2디젤 AWD 21인치 (스포츠패키지)(22),441155630,1487063
2026-06-08 12:00:26,2151,현대,3,12,GV70 2.2디젤 AWD 21인치(22),441155636,1487063
2026-06-08 12:00:27,5980,벤츠,5,5.9,Mercedes-Maybach S680 4MATIC,441155639,3512008
2026-06-08 12:00:10,1993,벤츠,3,11.9,Mercedes-Benz GLE300 d 4MATIC (5 Seater),441155640,1499559
2026-06-08 12:00:10,2959,기아,5,9.3,모하비 3.0 디젤 4WD 5인 20인치타이어(22),441155643,1918790
2026-06-08 12:00:26,2959,기아,5,9.3,모하비 3.0 디젤 4WD 5인 18인치타이어(22),441155645,1918790
2026-06-08 12:00:26,2487,토요타,2,15.5,토요타 RAV4 Hybrid 2WD,441155646,1336829
2026-06-08 12:00:27,2487,토요타,2,15.2,토요타 RAV4 Hybrid AWD,441155647,1363214
2026-06-08 12:00:26,0,폴스타,3,4.8,Polestar 2 Long Range Single Motor,441155652,915313
2026-06-08 12:00:25,2694,포드,5,8.2,Bronco 2.7,441155654,2526933
2026-06-08 12:00:27,998,현대,000,14.3,캐스퍼 1.0 가솔린 15인치타이어_밴형,441155657,1449010
2026-06-08 12:00:26,2299,르노코리아자동차(주),4,10.5,Master VAN Ph2 L2H2,441155673,1699500
2026-06-08 12:00:08,3470,현대,5,8.2,G90 e-S/C 3.5T-GDI(LONG WHEEL BASE) AWD 4인 20인치,441155675,2526933
2026-06-08 12:00:08,998,기아,000,13,레이 1.0 가솔린 1인승 밴형 14인치 타이어,441155676,1593912
2026-06-08 12:00:08,0,벤츠,4,4,Mercedes-Benz EQA250,441155679,1098375
2026-06-08 12:00:27,6162,GM,5,6.5,캐딜락 Escalade ESV(8인승),441155680,3187823
2026-06-08 12:00:25,2967,아우디,4,10.1,Q8 50 TDI quattro,441155694,1766807
2026-06-08 12:00:08,1968,폭스바겐,1,16.4,T-Roc,441155695,1088095
2026-06-08 12:00:25,0,현대,3,4.2,GV70 Electrified 무선충전,441155696,1046071
2026-06-08 12:00:27,0,테슬라코리아 유한회사,4,4.1,Model X Plaid,441155699,1071585
2026-06-08 12:00:08,4395,BMW,5,7.6,BMW M850i xDrive Coupe,441155702,2726428
2026-06-08 12:00:25,0,테슬라코리아 유한회사,4,4.1,Model S Plaid,441155705,1071585
2026-06-08 12:00:08,0,포르쉐,5,3.2,타이칸 GTS (5인승),441155714,1372969
2026-06-08 12:00:08,2487,토요타,803,19.9,렉서스 NX450h+,441155716,1041249
2026-06-08 12:00:08,2997,랜드로버,4,10.1,더 뉴 레인지로버 D350 LWB (7인승),441155724,1766807
2026-06-08 12:00:08,2997,랜드로버,4,10.1,더 뉴 레인지로버 D350 LWB (5인승),441155725,1766807
2026-06-08 12:00:08,2997,랜드로버,4,10.1,더 뉴 레인지로버 D350 SWB (5인승),441155726,1766807
2026-06-08 12:00:08,1998,MINI,4,9.7,MINI John Cooper Works Clubman ALL4(MY23~),441155729,2136170
2026-06-08 12:00:26,1499,PSA Automobiles,1,17.2,Peugeot New 308 1.5 BlueHDi,441155730,1037485
2026-06-08 12:00:10,0,기아,2,5.3,니로 EV 17인치,441155737,828962
2026-06-08 12:00:10,2387,토요타,4,9.5,토요타 GR86,441155739,2181142
2026-06-08 12:00:08,5035,포드,5,7.5,Mustang GT 5.0 Convertible,441155742,2762780
2026-06-08 12:00:08,0,벤츠,4,4.1,Mercedes-Benz EQB300 4MATIC,441155746,1071585
2026-06-08 12:00:25,3604,크라이슬러,5,7.4,짚 그랜드 체로키,441155748,2800115
2026-06-08 12:00:27,0,아우디,4,4.1,Q4 Sportback e-tron 40,441155750,1071585
2026-06-08 12:00:27,1598,현대,3,12.3,아반떼 1.6 T-GDI 6MT 18인치 타이어(22MY),441155757,1684622
2026-06-08 12:00:07,3995,포르쉐,5,7.6,718 카이맨 GT4,441155760,2726428
2026-06-08 12:00:27,1969,볼보,803,16.2,볼보 XC60T8 AWD,441155763,1279065
2026-06-08 12:00:25,1199,PSA Automobiles,3,12.2,Peugeot 3008 1.2 Puretech,441155766,1698430
2026-06-08 12:00:25,1984,아우디,4,10.7,A6 45 TFSI quattro,441155768,1936528
2026-06-08 12:00:26,3982,벤츠,5,6.2,Mercedes-Maybach GLS600 4MATIC,441155797,3342073
2026-06-08 12:00:08,1332,크라이슬러,5,9.3,짚 레니게이드 1.3 AWD,441155822,2228048
2026-06-08 12:00:27,3982,벤츠,5,6,Mercedes-Benz GLS580 4MATIC,441155825,3453475
2026-06-08 12:00:27,2497,기아,5,8.7,봉고 1톤 일반덤프 4X4장축 킹캡(MT)(22),441155826,2051121
2026-06-08 12:00:27,1497,케이지모빌리티,4,11.2,토레스 가솔린 1.5 AT 2WD 저공해3종 17인치 타이어,441155838,1850076
2026-06-08 12:00:25,1497,케이지모빌리티,4,11.1,토레스 가솔린 1.5 AT 2WD 저공해3종 18인치 타이어,441155839,1866743
2026-06-08 12:00:27,1497,케이지모빌리티,4,10.2,토레스 가솔린 1.5 AT 4WD 저공해3종 18인치 타이어,441155840,2031456
2026-06-08 12:00:27,1998,현대,4,10.4,G70 슈팅브레이크 2.0T-GDI 2WD 18인치타이어,441155841,1992389
2026-06-08 12:00:27,1998,현대,4,9.6,G70 슈팅브레이크 2.0T-GDI AWD 18인치(빌트인캠),441155842,2158422
2026-06-08 12:00:27,1998,현대,4,9.7,G70 슈팅브레이크 2.0T-GDI AWD 18인치타이어,441155843,2136170
2026-06-08 12:00:27,1998,현대,4,9.9,G70 슈팅브레이크 2.0T-GDI 2WD 19인치(썸머),441155844,2093015
2026-06-08 12:00:26,1998,현대,4,10.2,G70 슈팅브레이크 2.0T-GDI 2WD 19인치(올시즌),441155845,2031456
2026-06-08 12:00:25,1998,현대,5,9.1,G70 슈팅브레이크 2.0T-GDI AWD 19인치(썸머),441155846,2277016
2026-06-08 12:00:25,1998,현대,4,9.4,G70 슈팅브레이크 2.0T-GDI AWD 19인치(올시즌),441155847,2204346
2026-06-08 12:00:25,5035,포드,5,7.5,Mustang GT 5.0 Coupe,441155851,2762780
2026-06-08 12:00:25,1984,아우디,4,10.6,A4 45 TFSI quattro,441155852,1954797
2026-06-08 12:00:25,1995,BMW,2,15,BMW 320d,441155859,1189650
2026-06-08 12:00:25,1995,BMW,3,13.5,BMW 320d xDrive,441155860,1321833
2026-06-08 12:00:25,1995,BMW,2,14.2,BMW 320d Touring,441155861,1256673
2026-06-08 12:00:25,3496,포드,5,7.2,Expedition 3.5L,441155892,2877896
2026-06-08 12:00:08,3996,아우디,5,7.4,A8 L 60 TFSI quattro,441155894,2800115
2026-06-08 12:00:25,1999,기아,3,12.1,셀토스(PE) 2.0 가솔린 4WD 16 인치 (빌트인캠),441155901,1712467
2026-06-08 12:00:25,1999,기아,4,11.3,셀토스(PE) 2.0 가솔린 4WD 18 인치,441155902,1833704
2026-06-08 12:00:25,1984,아우디,4,10.5,Q5 45 TFSI quattro,441155904,1973414
2026-06-08 12:00:27,0,(주)진우에스엠씨,901,4.5,포텐스,441155909,976333
2026-06-08 12:00:27,1341,한국지엠,3,12.6,"트레일블레이저 1.35 TURBO FWD (17"" non-S&S)",441155911,1644512
2026-06-08 12:00:27,1598,기아,3,12.5,셀토스(PE) 1.6T-GDI 2WD 16인치 (빌트인캠),441155913,1657668
2026-06-08 12:00:08,1598,기아,3,11.8,셀토스(PE) 1.6T-GDI 4WD 16인치,441155915,1756004
2026-06-08 12:00:25,1598,기아,3,12.8,셀토스(PE) 1.6T-GDI 2WD 16인치,441155920,1618816
2026-06-08 12:00:26,3996,아우디,5,6.7,SQ7 TFSI,441155921,3092664
2026-06-08 12:00:27,0,현대,3,4.8,아이오닉6 항속형 AWD 20인치,441155932,915313
2026-06-08 12:00:25,3496,포드,5,7.2,Lincoln Navigator 3.5L (8인승),441155935,2877896
2026-06-08 12:00:27,2967,아우디,4,10.6,Q7 45 TDI quattro,441155939,1683467
2026-06-08 12:00:27,2967,아우디,4,10.6,Q7 45 TDI quattro,441155940,1683467
2026-06-08 12:00:07,0,(주)루트17,5,3.1,다니고C,441155942,1417258
2026-06-08 12:00:07,1341,한국지엠,3,11.6,트레일블레이저 1.35 TURBO AWD,441155943,1786280
2026-06-08 12:00:07,3996,람보르기니,5,6.4,URUS S,441155947,3237633
2026-06-08 12:00:07,2999,벤츠,4,9.7,Mercedes-Benz E450 4MATIC,441155952,2136170
2026-06-08 12:00:07,2999,벤츠,4,9.7,Mercedes-Benz E450 4MATIC Coupe,441155953,2136170
2026-06-08 12:00:07,1998,르노코리아자동차(주),5,8.9,"QM6 2.0 LPLi (18"" Tire)",441155955,1332792
2026-06-08 12:00:27,2998,BMW,4,10.4,BMW M340i,441155969,1992389
2026-06-08 12:00:27,2998,BMW,4,9.6,BMW M340i xDrive Touring,441155970,2158422
2026-06-08 12:00:27,3996,람보르기니,5,6.4,URUS S,441155971,3237633
2026-06-08 12:00:27,6496,페라리,5,5.7,페라리 812 Competizione A,441155980,3635237
2026-06-08 12:00:27,1995,BMW,2,14.5,BMW 320d,441155981,1230672
2026-06-08 12:00:27,3996,람보르기니,5,6.5,URUS Performante,441155984,3187823
2026-06-08 12:00:08,2998,BMW,4,10.7,BMW 740i,441155985,1936528
2026-06-08 12:00:08,5204,람보르기니,5,6.2,Huracan Tecnica,441155994,3342073
2026-06-08 12:00:27,3745,포르쉐,5,6.7,911 터보 S 카브리올레,441155995,3092664
2026-06-08 12:00:08,0,BMW,4,3.7,BMW i7 xDrive60,441155997,1187432
2026-06-08 12:00:10,1499,PSA Automobiles,2,15.8,Peugeot 3008 1.5 BlueHDi,441155999,1129415
2026-06-08 12:00:27,1969,볼보,4,9.9,볼보 XC60B5 AWD,441156000,2093015
2026-06-08 12:00:27,1998,BMW,4,11.2,BMW 320i,441156004,1850076
2026-06-08 12:00:26,4395,BMW,5,6.9,BMW X7 M60i xDrive,441156007,3003022
2026-06-08 12:00:26,1995,마세라티,4,9.8,마세라티 그레칼레 모데나,441156011,2114372
2026-06-08 12:00:10,2992,마세라티,5,7.1,마세라티 MC20 Cielo,441156016,2918430
2026-06-08 12:00:25,6496,페라리,5,5.1,페라리 푸로산게,441156019,4062912
2026-06-08 12:00:10,1969,볼보,4,9.9,볼보 S90B6 AWD,441156021,2093015
2026-06-08 12:00:10,2999,벤츠,4,9.6,Mercedes-Benz S450 4MATIC,441156023,2158422
2026-06-08 12:00:10,2967,아우디,4,11,Q7 50 TDI quattro,441156034,1622250
2026-06-08 12:00:25,2487,토요타,1,17.1,토요타 Camry Hybrid,441156037,1211746
2026-06-08 12:00:25,2999,벤츠,5,8.2,Mercedes-AMG GT43 4MATIC +,441156049,2526933
2026-06-08 12:00:10,1991,벤츠,5,8.8,Mercedes-AMG A45 4MATIC +,441156050,2354642
2026-06-08 12:00:25,3470,현대,4,10.1,그랜저(GN7) 3.5 GDI 2WD 19인치,441156054,2051569
2026-06-08 12:00:10,3470,현대,4,9.7,그랜저(GN7) 3.5 GDI 2WD 20인치,441156056,2136170
2026-06-08 12:00:10,3470,현대,4,9.5,그랜저(GN7) 3.5 GDI AWD 18인치,441156057,2181142
2026-06-08 12:00:06,3470,현대,5,9.2,그랜저(GN7) 3.5 GDI AWD 19인치,441156058,2252266
2026-06-08 12:00:06,3470,현대,5,9,그랜저(GN7) 3.5 GDI AWD 20인치,441156059,2302317
