BRCD_NO,PRDT_NM,CMPNY_NM,PRDLST_REPORT_NO,PRDLST_NM,HRNK_PRDLST_NM,HTRK_PRDLST_NM,LAST_UPDT_DTM
8809355760001,처음매실 발효원액 900㎖,슬로푸드영농조합법인,201206210072,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809355760049,처음매실 발효원액 180㎖,슬로푸드영농조합법인,201206210072,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809355760056,처음매실 발효원액 1.8ℓ,슬로푸드영농조합법인,201206210072,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809355760186,처음매실 발효원액 500㎖(PET),슬로푸드영농조합법인,201206210072,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801814000468,대추생강차1kg,서강유업(주),198106060064,고형차,다류,가공식품,2015-01-22 11:12:12.0
8809398691546,고성산업사 메밀가루(녹쌀분)20kg,고성산업사,2000061802415,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809369420229,치킨마요 덮밥1편,(주)담연,2012036260680,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809369420236,치킨마요 덮밥2편,(주)담연,2012036260680,즉석섭취식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8802920001028,영지꿀차 600G,고려자연식품(주),1991048102386,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801047121961,동원참치 김치찌개용 다랑어 79% 150G,(주)동원에프앤비,198805890634,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8801047815952,동원참치 김치찌개용 다랑어 79% 250Gx2S,(주)동원에프앤비,198805890634,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809358600205,경남생약농업협동조합 지리산동결건조생강가루 80g,경남생약농업협동조합,2000062203731,고형차,다류,가공식품,2015-01-22 11:12:12.0
8805425500225,양파맛김 양파분말20% 5Gx6`S,예맛식품,200403583525,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809385395846,밥친구 된장깻잎 4KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395723,밥친구 된장깻잎 2KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395617,밥친구 된장깻잎 1KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395501,된장깻잎 벌크 20KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395440,더알찬 된장깻잎 4KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395327,더알찬 된장깻잎 2KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809385395211,더알찬 된장깻잎 1KG,(주)더안코리아,2013036016620,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8801063110093,유동 고등어보일드 400g,유성물산교역(주),2004061902130,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8804085030424,(주)신원종합상사 기름에굽지않은순살코기쥐포구이 240G x 1EA,(주)신원종합상사,19900370014124,조미건어포,건포류,가공식품,2015-01-22 11:12:12.0
8807756000030,옥수수전분 450g,그린식품,1995037008851,전분,전분류,가공식품,2015-01-22 11:12:12.0
8803217002872,홈플러스좋은상품든든한영양식단호박마차17g*15포,(주)꽃샘식품,2006037243852,고형차,다류,가공식품,2015-01-22 11:12:12.0
8803217007495,홈플러스좋은상품_든든한영양식단호박마차_50티,(주)꽃샘식품,2006037243852,고형차,다류,가공식품,2015-01-22 11:12:12.0
8803217003374,"꿀오미자차 오미자엑기스25%, 천연벌꿀11% 1000G",(주)꽃샘식품,2006037243822,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809324260051,홍삼원액200g,천삼정영농조합법인,201103750653,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809324260044,홍삼원액500g,천삼정영농조합법인,201103750653,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809324260037,홍삼원액100g,천삼정영농조합법인,201103750653,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801052727516,대상(주) 청정원 요리 올리고당 700g,대상(주),1993033606093,올리고당,올리고당류,가공식품,2015-01-22 11:12:12.0
8801052725516,청)요리하는올리고당,대상(주),1993033606093,올리고당,올리고당류,가공식품,2015-01-22 11:12:12.0
8809355760025,처음매실 발효원액 500㎖,슬로푸드영농조합법인,201206210072,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801016340393,롤케익1000,(주)샤니,19710275003601,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809254480109,김정화된장 2~3kg,김정화청국장,2004035518111,된장,장류,가공식품,2015-01-22 11:12:12.0
8807287303747,미숫가루,오성식품,1990035514463,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8807287303815,20곡미숫가루,오성식품,1990035514463,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801016355991,샤니)꼬꼬마슈크림빵,(주)샤니,197102750032219,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016355571,샤니)미녀 초코랑쿠키랑,(주)샤니,197102750032210,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016356141,도롱충이의 뱅뱅소라빵,(주)샤니,197102750032205,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016342427,샤니 흑미롤 160g,(주)샤니,197102750031533,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016341390,샤니 흑미롤,(주)샤니,197102750031533,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016356264,샤니 런치팩 프레쉬에그샐러드,(주)샤니,197102750032238,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016325321,소프트롤2000,(주)샤니,197102750032222,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016356400,샤니 자연에 물든 브라운브레드,(주)샤니,197102750032221,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801242048612,종합어묵-삼호,씨제이씨푸드(주),19870275001298,어묵,어육가공품류,가공식품,2015-01-22 11:12:12.0
8801016352617,이마트 부드러움에 반한 버터롤 440g,(주)샤니,197102750032069,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016352600,이마트 부드러움에 반한 버터롤 220g,(주)샤니,197102750032069,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016352631,이마트 호떡장수도 반한 꿀호떡 500g,(주)샤니,197102750032068,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016352624,이마트 호떡장수도 반한 꿀호떡 200g,(주)샤니,197102750032068,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016352921,상큼한 딸기페스트리,(주)샤니,197102750032067,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8803217001769,꿀알로에차1000G,(주)꽃샘식품,2006037243810,음료베이스,기타음료,가공식품,2015-01-22 11:12:12.0
8803217001363,"꿀레몬차 레몬과육30%, 벌꿀11% 1000G",(주)꽃샘식품,200603724389,액상차,다류,가공식품,2015-01-22 11:12:12.0
8803217001790,함박웃음꿀모과차500G,(주)꽃샘식품,200603724387,액상차,다류,가공식품,2015-01-22 11:12:12.0
8803217001714,함박웃음꿀모과차1000G,(주)꽃샘식품,200603724387,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801016318576,꼬)부드러운숙1000,(주)샤니,197102750031550,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016350040,샤)소세지샐러드,(주)샤니,197102750031211,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016337720,소세지샐러드,(주)샤니,197102750031211,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016337669,샌드카스테라500,(주)샤니,197102750031204,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801016340935,샤니 미니옥수수 소보루,(주)샤니,197102750031203,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801056901011,롯데칠성음료(주) 미린다포도1.5L 1500G x 1EA,롯데칠성음료(주),19780368002337,탄산음료,탄산음료류,가공식품,2015-01-22 11:12:12.0
8809351440129,카페포션 아메리카노 블랙 원컵,농업회사법인코엔에프(유),2011049307220,커피,음료류,가공식품,2015-01-22 11:12:12.0
8809351440334,카페포션 아메리키노 블랙 5입,농업회사법인코엔에프(유),2011049307220,커피,음료류,가공식품,2015-01-22 11:12:12.0
8809351448910,카페포션 아메리카노 블랙 10입,농업회사법인코엔에프(유),2011049307220,커피,음료류,가공식품,2015-01-22 11:12:12.0
8803612000329,감자전분맛 400G,전원식품,1995036206639,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000152,전원식품 감자전분 1000G x 1EA,전원식품,1995036206639,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000114,전원식품 감자전분맛 1000G x 1EA,전원식품,1995036206639,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000596,전원식품 감자전분맛 감자전분맛400G 400G x 1EA,전원식품,1995036206639,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000244,고구마전분 400G,전원식품,1995036206638,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000664,전원식품 고구마전분 고구마전분400G 400G x 1EA,전원식품,1995036206638,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000299,옥수수전분 450G,전원식품,1995036206637,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612204222,전원옥수수전분맛200,전원식품,1995036206637,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000565,감자부침가루 1KG,전원식품,1995036206636,서류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000282,복합감자전분 450G,전원식품,1995036206635,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8803612000091,전원메밀가루 1KG,전원식품,1995036206634,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000398,12곡미숫가루 1KG,전원식품,1995036206630,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000497,옥수수차 1KG,전원식품,1995036206629,침출차,다류,가공식품,2015-01-22 11:12:12.0
8803612000268,보리차 800G,전원식품,1995036206628,침출차,다류,가공식품,2015-01-22 11:12:12.0
8803612000275,녹두빈대떡가루 500G,전원식품,1995036206626,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000220,쌀가루 500G,전원식품,1995036206622,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000251,날콩가루 날콩100%(미국산) 400G,전원식품,1995036206619,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809070970105,팔도식품 불고기뚝배기370G - FOIL BAG,팔도식품,2000036234914,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809070970082,팔도식품 뼈 해장국 600g,팔도식품,2000036234913,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8807142776860,합치액젓 600G,다산종합식품,1999036230714,액젓,젓갈류,가공식품,2015-01-22 11:12:12.0
8807142776853,합치액젓 1KG,다산종합식품,1999036230714,액젓,젓갈류,가공식품,2015-01-22 11:12:12.0
8803612000909,전원식품 생강가루60G - PET BOTTLE,전원식품,1995036206645,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8803612208848,전원식품 생강가루(100%국산생강)40G - PET BOTTLE,전원식품,1995036206645,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8803162000916,(전원)백후추60G,전원식품,1995036206644,향신료조제품,향신료가공품,가공식품,2015-01-22 11:12:12.0
8803612000916,전원식품 백후추60G - PET BOTTLE,전원식품,1995036206644,향신료조제품,향신료가공품,가공식품,2015-01-22 11:12:12.0
8803612000930,전원식품 산초가루50G - PET BOTTLE,전원식품,1995036206642,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8803612000619,십오곡 미숫가루 2KG,전원식품,1995036206641,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000602,전원십오곡미숫가루 1KG,전원식품,1995036206641,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803612000626,아리랑미숫가루 1KG,전원식품,1995036206640,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8801382130820,웅)자연은레드오렌지180ml(병),웅진식품(주),19960458039201,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382130826,자연은레드오렌지180,웅진식품(주),19960458039201,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382130840,자연은레드오렌지180ml*12,웅진식품(주),19960458039201,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382130659,웅진식품 자연은내사랑토마토180ML - BOTTLE,웅진식품(주),19960458039194,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382139072,자연은 내사랑 토마토 1+1,웅진식품(주),19960458039194,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382130239,웅진식품(주) 자연은내사랑토마토1.5ℓ 1500G x 1EA,웅진식품(주),19960458039194,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382130383,자)내사랑토마토+오렌지1.5*2,웅진식품(주),19960458039194,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8809185360518,제주알로에영농조합법인 제주농장오미자차 800ml,제주알로에영농조합법인,2004063143213,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809185360525,제주알로에영농조합법인 제주농장오미자차 1100ml,제주알로에영농조합법인,2004063143213,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809185360501,제주알로에영농조합법인 제주농장오미자차 250ml,제주알로에영농조합법인,2004063143213,액상차,다류,가공식품,2015-01-22 11:12:12.0
8801382127284,웅진제주감귤,웅진식품(주),19960458039227,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382127574,웅진제주감귤세트,웅진식품(주),19960458039227,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8801382127567,제주감귤,웅진식품(주),19960458039227,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8805821500201,서천돌김(생김100매)(아울렛),바다로21,199604710405,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8801759009144,쌀떡볶이,칠갑농산(주),1993047200538,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
880175900424,쌀떡볶이(일피),칠갑농산(주),1993047200538,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801759000424,쌀떡볶이 600G,칠갑농산(주),1993047200538,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801759000967,쌀떡볶이500G,칠갑농산(주),1993047200538,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801759001643,쌀떡볶이1호 800G,칠갑농산(주),1993047200538,떡류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
